triggerTime,latitude,longitude,pga,corrected,p_flag
2016-06-10 08:04:51.973000+00:00,33.7032628,-116.2258934,0.039618904625296616,1,0.0
2016-06-10 08:04:52.117000+00:00,33.7749493,-116.3792728,0.4564633071422577,0,0.0
2016-06-10 08:04:52.308000+00:00,33.67595874,-117.22050288,0.4414995610713959,0,0.0
2016-06-10 08:04:52.934000+00:00,33.54561529,-117.13124225,0.0034032838307877147,1,0.0
2016-06-10 08:04:52.982000+00:00,33.5786425,-117.23422,0.010554817232708643,1,1.0
2016-06-10 08:04:53.718000+00:00,33.6615136,-117.2555325,0.4498462975025177,0,0.0
2016-06-10 08:04:53.852000+00:00,32.9691058,-117.1308537,0.40679460763931274,0,0.0
2016-06-10 08:04:54.067000+00:00,32.8650303,-116.9337733,0.42304879426956177,0,0.0
2016-06-10 08:04:54.134000+00:00,33.22944299,-117.32515933,0.4414995610713959,0,0.0
2016-06-10 08:04:54.166000+00:00,33.837881,-116.4950839,0.026519192132577953,1,0.0
2016-06-10 08:04:55.224000+00:00,33.903226,-117.2272932,0.4528290033340454,0,0.0
2016-06-10 08:04:55.395000+00:00,33.1724067,-117.3210174,0.4445746839046478,0,0.0
2016-06-10 08:04:56.138000+00:00,32.7043892,-116.8362249,0.012205229814423625,1,1.0
2016-06-10 08:04:56.142000+00:00,33.9468931,-117.2546139,0.4502306878566742,0,0.0
2016-06-10 08:04:56.189000+00:00,32.82964037,-116.91364901,0.43246638774871826,0,0.0
2016-06-10 08:04:56.372000+00:00,33.0217547,-116.8041036,0.06930342504248592,1,0.0
2016-06-10 08:04:56.526000+00:00,33.6998801,-117.3957311,0.44298219680786133,0,0.0
2016-06-10 08:04:56.581000+00:00,32.7123539,-117.0152714,0.004781007216703876,1,1.0
2016-06-10 08:04:56.870000+00:00,33.7300513,-117.4048793,0.4612681567668915,0,0.0
2016-06-10 08:04:57.330000+00:00,32.8056517,-117.2397321,0.002396954408462981,1,0.0
2016-06-10 08:04:57.375000+00:00,32.78936666,-117.23814809,0.0045247048957972194,1,1.0
2016-06-10 08:04:58.076000+00:00,33.95877437,-117.42632741,0.4512190818786621,0,0.0
2016-06-10 08:04:58.361000+00:00,33.8205563,-116.4705157,0.03325606365230722,1,1.0
2016-06-10 08:04:58.747000+00:00,34.4930119,-118.3053643,0.4480890929698944,0,0.0
2016-06-10 08:04:58.800000+00:00,32.83457039,-117.2075034,0.45687511563301086,0,0.0
2016-06-10 08:04:58.879000+00:00,32.5243543,-116.9737346,0.42010241746902466,0,0.0
2016-06-10 08:04:59.282000+00:00,33.8668019,-117.3590833,0.015568345486469437,1,0.0
2016-06-10 08:04:59.283000+00:00,34.1399888,-118.2408301,0.0037000655198330787,1,0.0
2016-06-10 08:04:59.737000+00:00,33.6258363,-117.6411466,0.008151447814833755,1,0.0
2016-06-10 08:05:00.175000+00:00,32.8342774,-116.5268868,0.016158287607624656,1,0.0
2016-06-10 08:05:00.278000+00:00,33.9214399,-117.5871409,0.44759488105773926,0,0.0
2016-06-10 08:05:00.650000+00:00,33.7437261,-116.3902939,0.48301368951797485,0,0.0
2016-06-10 08:05:00.662000+00:00,33.6998256,-117.1517011,0.017250449075424053,1,0.0
2016-06-10 08:05:00.677000+00:00,33.6868721,-117.6702977,0.44062092900276184,0,0.0
2016-06-10 08:05:00.899000+00:00,32.94801104,-117.08023082,0.014315559721782322,1,0.0
2016-06-10 08:05:01.491000+00:00,33.21430466,-116.95149297,0.128047644027645,1,1.0
2016-06-10 08:05:02.007000+00:00,33.6100807,-117.8368667,0.006629445671897997,1,1.0
2016-06-10 08:05:02.128000+00:00,33.6367952,-117.8397057,0.4020446240901947,0,0.0
2016-06-10 08:05:02.375000+00:00,33.6992996,-117.2087708,0.012891339638105095,1,0.0
2016-06-10 08:05:02.378000+00:00,32.49082,-116.9886903,0.002916820830450774,1,0.0
2016-06-10 08:05:02.392000+00:00,34.0832786,-117.6533181,0.43905341625213623,0,0.0
2016-06-10 08:05:03.384000+00:00,34.1422138,-117.9552419,0.4573863446712494,0,0.0
2016-06-10 08:05:03.471000+00:00,32.8449794,-117.0019358,0.44154757261276245,0,0.0
2016-06-10 08:05:03.582000+00:00,32.9895779,-117.1635606,0.4579733908176422,0,0.0
2016-06-10 08:05:03.684000+00:00,33.6838852,-117.8818272,0.004689147054561936,1,1.0
2016-06-10 08:05:03.979000+00:00,33.0960004,-117.2570941,0.025559500998130723,1,0.0
2016-06-10 08:05:04.187000+00:00,32.9101067,-117.1276702,0.4559965431690216,0,0.0
2016-06-10 08:05:04.290000+00:00,34.00895961,-117.01620669,0.4021270275115967,0,0.0
2016-06-10 08:05:04.974000+00:00,33.79764974,-117.91316492,0.4494069814682007,0,0.0
2016-06-10 08:05:05.014000+00:00,33.9743406,-117.9027928,0.4201878309249878,0,0.0
2016-06-10 08:05:05.152000+00:00,34.0568181,-116.9678113,0.4484185576438904,0,0.0
2016-06-10 08:05:05.315000+00:00,32.7420101,-116.9380054,0.4500659704208374,0,0.0
2016-06-10 08:05:05.364000+00:00,33.864708,-117.9688779,0.4005345106124878,0,0.0
2016-06-10 08:05:05.568000+00:00,32.7558233,-116.9962335,0.4701366126537323,0,0.0
2016-06-10 08:05:06.875000+00:00,32.84774791,-117.1923424,0.016007937659094123,1,0.0
2016-06-10 08:05:07.319000+00:00,32.8162195,-117.179275,0.4383912682533264,0,0.0
2016-06-10 08:05:07.420000+00:00,32.7924219,-117.1299222,0.4217309057712555,0,0.0
2016-06-10 08:05:08.039000+00:00,32.7525992,-117.1274404,0.01806131225339026,1,0.0
2016-06-10 08:05:08.347000+00:00,33.51790979,-117.68523131,0.44819891452789307,0,0.0
2016-06-10 08:05:08.486000+00:00,33.98213902195756,-117.98360974811534,0.004176888841579838,1,0.0
2016-06-10 08:05:08.743000+00:00,32.8563233,-117.2320611,0.007295108381568523,1,0.0
2016-06-10 08:05:08.937000+00:00,33.9678473,-118.127309,0.4587855637073517,0,0.0
2016-06-10 08:05:09.463000+00:00,33.72589176,-117.96489949,0.3901011049747467,0,0.0
2016-06-10 08:05:09.480000+00:00,34.0420839,-117.2511232,0.4492422640323639,0,0.0
2016-06-10 08:05:09.724000+00:00,33.7866056,-118.09883631,0.44633185863494873,0,0.0
2016-06-10 08:05:10.383000+00:00,32.6950579,-117.1788156,0.4429547190666199,0,0.0
2016-06-10 08:05:10.495000+00:00,33.9394459,-117.4509587,0.02201251734526519,1,0.0
2016-06-10 08:05:10.521000+00:00,32.6908034,-117.170453,0.42041298747062683,0,0.0
2016-06-10 08:05:11.106000+00:00,34.07684212,-118.11731964,0.4573693573474884,0,0.0
2016-06-10 08:05:11.385000+00:00,32.6756637,-117.0441469,0.007960092640984353,1,0.0
2016-06-10 08:05:11.700000+00:00,32.7878333,-117.2372976,0.4401816427707672,0,0.0
2016-06-10 08:05:12.666000+00:00,32.7152214,-117.2468975,0.43271347880363464,0,0.0
2016-06-10 08:05:12.762000+00:00,34.097415,-117.3115587,0.47225072979927063,0,0.0
2016-06-10 08:05:13.670000+00:00,34.0994221,-117.3078854,0.4256571829319,0,0.0
2016-06-10 08:05:16.797000+00:00,32.6210979,-115.3769207,0.446524053812027,0,0.0
2016-06-10 08:05:17.168000+00:00,33.6717762,-117.8021085,0.45484334230422974,0,0.0
2016-06-10 08:05:17.250000+00:00,32.649844,-115.3822016,0.032277490616461305,1,0.0
2016-06-10 08:05:18.397000+00:00,34.4356333,-117.23422186,0.435788631439209,0,0.0
2016-06-10 08:05:18.596000+00:00,34.1758102,-118.6468521,0.007356354234266027,1,0.0
2016-06-10 08:05:18.733000+00:00,34.1341449,-117.577146,0.48718708753585815,0,0.0
2016-06-10 08:05:19.499000+00:00,33.8988383,-117.8098484,0.4437509775161743,0,0.0
2016-06-10 08:05:22.381000+00:00,34.107909,-117.8391562,0.4469221830368042,0,0.0
2016-06-10 08:05:27.404000+00:00,33.7608001,-118.1316977,0.4339490234851837,0,0.0
2016-06-10 08:05:28.569000+00:00,34.0834868,-118.0826846,0.44797924160957336,0,0.0
2016-06-10 08:05:28.634000+00:00,34.1243472,-116.3225077,0.009755356073780643,1,0.0
2016-06-10 08:05:31.222000+00:00,34.0175859,-118.3219946,0.43249383568763733,0,0.0
2016-06-10 08:05:31.265000+00:00,32.6466673,-115.4446649,0.019904815567077776,1,0.0
2016-06-10 08:05:31.947000+00:00,34.0470366,-118.19059025,0.4483087360858917,0,0.0
2016-06-10 08:05:32.219000+00:00,32.8198883,-117.1682934,0.02150540985154108,1,0.0
2016-06-10 08:05:32.385000+00:00,33.939938,-118.1952295,0.45012083649635315,0,0.0
2016-06-10 08:05:32.746000+00:00,34.1532998,-118.242292,0.4363102912902832,0,0.0
2016-06-10 08:05:36.513000+00:00,32.76452268,-117.18999128,0.4764359086814208,1,0.0
2016-06-10 08:05:37.399000+00:00,33.7064812,-117.951398,0.3707865775928424,1,0.0
2016-06-10 08:05:37.692000+00:00,34.0573829,-117.8920815,0.5011898279190063,0,0.0
2016-06-10 08:05:39.090000+00:00,34.0901566,-117.4282905,0.26687189014608614,1,0.0
2016-06-10 08:05:40.307000+00:00,34.194256,-118.4825186,0.4590991139411926,0,0.0
2016-06-10 08:05:46.783000+00:00,34.1040456,-118.3117198,0.8874138593673706,0,0.0
2016-06-10 08:05:50.996000+00:00,33.9855788,-117.3848283,0.05808758478523393,1,0.0
2016-06-10 08:05:54.465000+00:00,34.00979988,-117.8712658,0.20052785148457833,1,1.0
2016-06-10 08:05:57.049000+00:00,34.04311526,-118.17762841,0.44896769523620605,0,0.0
2016-06-10 08:05:58.318000+00:00,33.6833041,-117.7962919,0.10395042573524357,1,1.0
2016-06-10 08:06:04.035000+00:00,33.7207912,-118.0749108,0.25562715960358423,1,0.0
2016-06-10 08:06:10.996000+00:00,33.6589166,-117.8200151,0.14578385900778593,1,0.0
2016-06-10 08:06:14.161000+00:00,34.37057321591856,-118.50446846824913,0.014223182608572226,1,1.0
2016-06-10 08:06:17.881000+00:00,34.1713558,-118.6093855,0.24504955999373607,1,0.0
2016-06-10 08:06:20.074000+00:00,34.1439905,-118.4563946,0.00460510843794487,1,0.0
2016-06-10 08:06:28.308000+00:00,32.8609088,-116.9166603,0.07231092049199343,1,0.0
2016-06-10 08:06:30.093000+00:00,32.7898422,-117.1766101,0.4236803352832794,0,0.0
2016-06-10 08:06:30.830000+00:00,34.1718398,-118.60118,0.5277305441407779,1,0.0
2016-06-10 08:06:32.381000+00:00,34.2605072,-118.5967484,0.0021628383547067642,0,0.0
2016-06-10 08:06:36.214000+00:00,33.9339417,-118.326013,0.0006754000205546618,0,0.0
2016-06-10 08:06:38.754000+00:00,34.5447269,-112.4914963,0.528810977935791,0,0.0
2016-06-10 08:06:39.122000+00:00,34.2322215,-118.5031377,0.6289939880371094,0,0.0
2016-06-10 08:06:43.605000+00:00,33.93552566,-117.96344064,0.4464203417301178,0,0.0
2016-06-10 08:06:46.704000+00:00,35.25563787,-116.69213998,0.04082091359679825,1,0.0
2016-06-10 08:06:50.118000+00:00,34.05742123,-117.39173548,0.0010525373352930998,1,1.0
2016-06-10 08:06:50.396000+00:00,33.6373225,-117.7064095,0.6765841245651245,0,0.0
2016-06-10 08:06:53.002000+00:00,34.3995003,-118.5635205,0.4592913091182709,0,0.0
2016-06-10 08:06:55.563000+00:00,33.8143165,-118.373758,0.0051668391826372425,1,0.0
2016-06-10 08:06:56.516000+00:00,34.434541,-119.2809692,0.6195632815361023,0,0.0
2016-06-10 08:07:15.248000+00:00,34.056828,-118.1901113,0.19044655868440702,1,1.0
2016-06-10 08:07:15.904000+00:00,33.87741024,-118.0875925,0.010609951417277785,1,0.0
2016-06-10 08:07:20.885000+00:00,34.9666014,-120.4349979,0.5838337540626526,0,0.0
2016-06-10 08:07:21.154000+00:00,34.44742744,-119.80170411,0.4195893108844757,0,0.0
2016-06-10 08:07:21.540000+00:00,32.74203404,-117.1661159,0.004341871378408693,1,1.0
2016-06-10 08:07:29.757000+00:00,33.6437888,-117.6638536,0.01421970837494421,1,0.0
